ProductCode;Family;Name;IsActive
TEC-CO-10004202;Technology;Brother DCP1000 Digital 3 in 1 Multifunction Machine;TRUE
TEC-CO-10004722;Technology;Canon imageCLASS 2200 Advanced Copier;TRUE
TEC-MA-10000010;Technology;Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer;TRUE
TEC-MA-10000029;Technology;Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner;TRUE
TEC-MA-10000045;Technology;Zebra ZM400 Thermal Label Printer;TRUE
TEC-MA-10000112;Technology;Panasonic KX MB2061 Multifunction Printer;TRUE
TEC-MA-10000418;Technology;Cubify CubeX 3D Printer Double Head Print;TRUE
TEC-MA-10000423;Technology;Texas Instruments TI-34 Scientific Calculator;TRUE
TEC-MA-10000488;Technology;Bady BDG101FRU Card Printer;TRUE
TEC-MA-10000597;Technology;Lexmark S315 Color Inkjet Printer;TRUE
TEC-MA-10000752;Technology;Texas Instrument TI-15 Fraction Calculator;TRUE
TEC-MA-10000822;Technology;Lexmark MX611dhe Monochrome Laser Printer;TRUE
TEC-MA-10000864;Technology;Cisco 9971 IP Video Phone Charcoal;TRUE
TEC-MA-10000904;Technology;Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner;TRUE
TEC-MA-10000984;Technology;Okidata MB760 Printer;TRUE
TEC-MA-10001016;Technology;Canon PC170 Desktop Personal Copier;TRUE
TEC-MA-10001031;Technology;Socket Bluetooth Cordless Hand Scanner (CHS);TRUE
TEC-MA-10001047;Technology;3D Systems Cube Printer, 2nd Generation, Magenta;TRUE
TEC-MA-10001127;Technology;"HP Designjet T520 Inkjet Large Format Printer - 24"" Color";TRUE
TEC-MA-10001148;Technology;Swingline SM12-08 MicroCut Jam Free Shredder;TRUE
TEC-MA-10001148;Technology;Okidata MB491 Multifunction Printer;TRUE
TEC-MA-10001570;Technology;Cisco Desktop Collaboration Experience DX650 IP Video Phone;TRUE
TEC-MA-10001681;Technology;Lexmark MarkNet N8150 Wireless Print Server;TRUE
TEC-MA-10001695;Technology;Zebra GK420t Direct Thermal/Thermal Transfer Printer;TRUE
TEC-MA-10001856;Technology;Okidata C610n Printer;TRUE
TEC-MA-10001972;Technology;Okidata C331dn Printer;TRUE
TEC-MA-10002073;Technology;3D Systems Cube Printer, 2nd Generation, White;TRUE
TEC-MA-10002109;Technology;HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax;TRUE
TEC-MA-10002178;Technology;Cisco CP-7937G Unified IP Conference Station Phone;TRUE
TEC-MA-10002210;Technology;Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop;TRUE
TEC-MA-10002412;Technology;Cisco TelePresence System EX90 Videoconferencing Unit;TRUE
TEC-MA-10002428;Technology;Fellowes Powershred HS-440 4-Sheet High Security Shredder;TRUE
TEC-MA-10002694;Technology;Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner;TRUE
TEC-MA-10002790;Technology;NeatDesk Desktop Scanner & Digital Filing System;TRUE
TEC-MA-10002859;Technology;Ativa MDM8000 8-Sheet Micro-Cut Shredder;TRUE
TEC-MA-10002927;Technology;Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier;TRUE
TEC-MA-10002930;Technology;Ricoh - Ink Collector Unit for GX3000 Series Printers;TRUE
TEC-MA-10002937;Technology;Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner;TRUE
TEC-MA-10002981;Technology;I.R.I.S IRISCard Anywhere 5 Card Scanner;TRUE
TEC-MA-10003066;Technology;Wasp CCD Handheld Bar Code Reader;TRUE
TEC-MA-10003173;Technology;Hewlett-Packard 300S Scientific Calculator;TRUE
TEC-MA-10003176;Technology;Okidata B400 Printer;TRUE
TEC-MA-10003183;Technology;DYMO CardScan Personal V9 Business Card Scanner;TRUE
TEC-MA-10003230;Technology;Okidata C610n Printer;TRUE
TEC-MA-10003246;Technology;Hewlett-Packard Deskjet D4360 Printer;TRUE
TEC-MA-10003329;Technology;Vtech AT&T CL2940 Corded Speakerphone, Black;TRUE
TEC-MA-10003337;Technology;Okidata B401 Printer;TRUE
TEC-MA-10003353;Technology;Xerox WorkCentre 6505DN Laser Multifunction Printer;TRUE
TEC-MA-10003356;Technology;Panasonic KX MC6040 Color Laser Multifunction Printer;TRUE
TEC-MA-10003493;Technology;Penpower WorldCard Pro Card Scanner;TRUE
TEC-MA-10003589;Technology;Cisco 8961 IP Phone Charcoal;TRUE
TEC-MA-10003626;Technology;Hewlett-Packard Deskjet 6540 Color Inkjet Printer;TRUE
TEC-MA-10003673;Technology;Hewlett-Packard Desktjet 6988DT Refurbished Printer;TRUE
TEC-MA-10003674;Technology;Hewlett-Packard Deskjet 5550 Printer;TRUE
TEC-MA-10003979;Technology;Ativa V4110MDD Micro-Cut Shredder;TRUE
TEC-MA-10004002;Technology;Zebra GX420t Direct Thermal/Thermal Transfer Printer;TRUE
TEC-MA-10004086;Technology;Plantronics Single Ear Headset;TRUE
TEC-MA-10004125;Technology;Cubify CubeX 3D Printer Triple Head Print;TRUE
TEC-MA-10004212;Technology;Cisco SPA525G2 5-Line IP Phone;TRUE
TEC-MA-10004241;Technology;Star Micronics TSP800 TSP847IIU Receipt Printer;TRUE
TEC-MA-10004255;Technology;Konica Minolta magicolor 1690MF Multifunction Printer;TRUE
TEC-MA-10004458;Technology;Lexmark X 9575 Professional All-in-One Color Printer;TRUE
TEC-MA-10004521;Technology;Epson Perfection V600 Photo Scanner;TRUE
TEC-MA-10004552;Technology;Star Micronics TSP100 TSP143LAN Receipt Printer;TRUE
TEC-MA-10004626;Technology;Lexmark 20R1285 X6650 Wireless All-in-One Printer;TRUE
TEC-MA-10004679;Technology;StarTech.com 10/100 VDSL2 Ethernet Extender Kit;TRUE
TEC-PH-10000004;Technology;Belkin iPhone and iPad Lightning Cable;TRUE
TEC-PH-10000011;Technology;PureGear Roll-On Screen Protector;TRUE
TEC-PH-10000038;Technology;Jawbone MINI JAMBOX Wireless Bluetooth Speaker;TRUE
TEC-PH-10000127;Technology;iOttie XL Car Mount;TRUE
TEC-PH-10000141;Technology;Clearsounds A400;TRUE
TEC-PH-10000148;Technology;Cyber Acoustics AC-202b Speech Recognition Stereo Headset;TRUE
TEC-PH-10000149;Technology;Cisco SPA525G2 IP Phone - Wireless;TRUE
TEC-PH-10000169;Technology;ARKON Windshield Dashboard Air Vent Car Mount Holder;TRUE
TEC-PH-10000193;Technology;Jensen SMPS-640 - speaker phone;TRUE
TEC-PH-10000213;Technology;Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black;TRUE
TEC-PH-10000215;Technology;Plantronics Cordless Phone Headset with In-line Volume - M214C;TRUE
TEC-PH-10000307;Technology;Shocksock Galaxy S4 Armband;TRUE
TEC-PH-10000347;Technology;Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple;TRUE
TEC-PH-10000369;Technology;HTC One Mini;TRUE
TEC-PH-10000376;Technology;Square Credit Card Reader;TRUE
TEC-PH-10000439;Technology;GE DSL Phone Line Filter;TRUE
TEC-PH-10000441;Technology;VTech DS6151;TRUE
TEC-PH-10000455;Technology;GE 30522EE2;TRUE
TEC-PH-10000486;Technology;Plantronics HL10 Handset Lifter;TRUE
TEC-PH-10000526;Technology;Vtech CS6719;TRUE
TEC-PH-10000560;Technology;Samsung Galaxy S III - 16GB - pebble blue (T-Mobile);TRUE
TEC-PH-10000562;Technology;Samsung Convoy 3;TRUE
TEC-PH-10000576;Technology;AT&T 1080 Corded phone;TRUE
TEC-PH-10000586;Technology;AT&T SB67148 SynJ;TRUE
TEC-PH-10000673;Technology;Plantronics Voyager Pro HD - Bluetooth Headset;TRUE
TEC-PH-10000675;Technology;Panasonic KX TS3282B Corded phone;TRUE
TEC-PH-10000702;Technology;"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White";TRUE
TEC-PH-10000730;Technology;Samsung Galaxy S4 Active;TRUE
TEC-PH-10000895;Technology;Polycom VVX 310 VoIP phone;TRUE
TEC-PH-10000912;Technology;Anker 24W Portable Micro USB Car Charger;TRUE
TEC-PH-10000923;Technology;Belkin SportFit Armband For iPhone 5s/5c, Fuchsia;TRUE
TEC-PH-10000984;Technology;Panasonic KX-TG9471B;TRUE
TEC-PH-10001051;Technology;HTC One;TRUE
TEC-PH-10001061;Technology;Apple iPhone 5C;TRUE
TEC-PH-10001079;Technology;Polycom SoundPoint Pro SE-225 Corded phone;TRUE
TEC-PH-10001128;Technology;Motorola Droid Maxx;TRUE
TEC-PH-10001198;Technology;Avaya 4621SW VoIP phone;TRUE
TEC-PH-10001254;Technology;Jabra BIZ 2300 Duo QD Duo Corded Headset;TRUE
TEC-PH-10001299;Technology;Polycom CX300 Desktop Phone USB VoIP phone;TRUE
TEC-PH-10001300;Technology;iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4;TRUE
TEC-PH-10001305;Technology;Panasonic KX TS208W Corded phone;TRUE
TEC-PH-10001336;Technology;Digium D40 VoIP phone;TRUE
TEC-PH-10001363;Technology;Apple iPhone 5S;TRUE
TEC-PH-10001425;Technology;Mophie Juice Pack Helium for iPhone;TRUE
TEC-PH-10001433;Technology;Cisco Small Business SPA 502G VoIP phone;TRUE
TEC-PH-10001448;Technology;Anker Astro 15000mAh USB Portable Charger;TRUE
TEC-PH-10001459;Technology;Samsung Galaxy Mega 6.3;TRUE
TEC-PH-10001468;Technology;Panasonic Business Telephones KX-T7736;TRUE
TEC-PH-10001494;Technology;Polycom CX600 IP Phone VoIP phone;TRUE
TEC-PH-10001527;Technology;Plantronics MX500i Earset;TRUE
TEC-PH-10001530;Technology;Plantronics Voyager Pro Legend;TRUE
TEC-PH-10001530;Technology;Cisco Unified IP Phone 7945G VoIP phone;TRUE
TEC-PH-10001536;Technology;Spigen Samsung Galaxy S5 Case Wallet;TRUE
TEC-PH-10001552;Technology;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;TRUE
TEC-PH-10001557;Technology;Pyle PMP37LED;TRUE
TEC-PH-10001578;Technology;Polycom SoundStation2 EX Conference phone;TRUE
TEC-PH-10001580;Technology;Logitech Mobile Speakerphone P710e - speaker phone;TRUE
TEC-PH-10001615;Technology;AT&T CL82213;TRUE
TEC-PH-10001619;Technology;LG G3;TRUE
TEC-PH-10001644;Technology;BlueLounge Milo Smartphone Stand, White/Metallic;TRUE
TEC-PH-10001700;Technology;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;TRUE
TEC-PH-10001750;Technology;Samsung Rugby III;TRUE
TEC-PH-10001760;Technology;Bose SoundLink Bluetooth Speaker;TRUE
TEC-PH-10001795;Technology;ClearOne CHATAttach 160 - speaker phone;TRUE
TEC-PH-10001795;Technology;RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting;TRUE
TEC-PH-10001809;Technology;Panasonic KX T7736-B Digital phone;TRUE
TEC-PH-10001817;Technology;Wilson Electronics DB Pro Signal Booster;TRUE
TEC-PH-10001819;Technology;Innergie mMini Combo Duo USB Travel Charging Kit;TRUE
TEC-PH-10001835;Technology;Jawbone JAMBOX Wireless Bluetooth Speaker;TRUE
TEC-PH-10001870;Technology;Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5;TRUE
TEC-PH-10001918;Technology;Nortel Business Series Terminal T7208 Digital phone;TRUE
TEC-PH-10001924;Technology;iHome FM Clock Radio with Lightning Dock;TRUE
TEC-PH-10001944;Technology;Wi-Ex zBoost YX540 Cellular Phone Signal Booster;TRUE
TEC-PH-10001949;Technology;Cisco SPA 501G IP Phone;TRUE
TEC-PH-10002033;Technology;Konftel 250 Conference phone - Charcoal black;TRUE
TEC-PH-10002070;Technology;Griffin GC36547 PowerJolt SE Lightning Charger;TRUE
TEC-PH-10002075;Technology;AT&T EL51110 DECT;TRUE
TEC-PH-10002085;Technology;Clarity 53712;TRUE
TEC-PH-10002103;Technology;Jabra SPEAK 410;TRUE
TEC-PH-10002114;Technology;Xiaomi Mi3;TRUE
TEC-PH-10002115;Technology;Plantronics 81402;TRUE
TEC-PH-10002170;Technology;ClearSounds CSC500 Amplified Spirit Phone Corded phone;TRUE
TEC-PH-10002185;Technology;QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;TRUE
TEC-PH-10002200;Technology;Aastra 6757i CT Wireless VoIP phone;TRUE
TEC-PH-10002200;Technology;Samsung Galaxy Note 2;TRUE
TEC-PH-10002262;Technology;LG Electronics Tone+ HBS-730 Bluetooth Headset;TRUE
TEC-PH-10002275;Technology;Mitel 5320 IP Phone VoIP phone;TRUE
TEC-PH-10002293;Technology;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;TRUE
TEC-PH-10002310;Technology;Panasonic KX T7731-B Digital phone;TRUE
TEC-PH-10002310;Technology;Plantronics Calisto P620-M USB Wireless Speakerphone System;TRUE
TEC-PH-10002350;Technology;Apple EarPods with Remote and Mic;TRUE
TEC-PH-10002352;Technology;Avaya IP Phone 1140E VoIP phone;TRUE
TEC-PH-10002365;Technology;Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S;TRUE
TEC-PH-10002398;Technology;AT&T 1070 Corded Phone;TRUE
TEC-PH-10002415;Technology;Polycom VoiceStation 500 Conference phone;TRUE
TEC-PH-10002447;Technology;AT&T CL83451 4-Handset Telephone;TRUE
TEC-PH-10002468;Technology;Plantronics CS 50-USB - headset - Convertible, Monaural;TRUE
TEC-PH-10002483;Technology;Motorola Moto X;TRUE
TEC-PH-10002496;Technology;Cisco SPA301;TRUE
TEC-PH-10002538;Technology;Grandstream GXP1160 VoIP phone;TRUE
TEC-PH-10002549;Technology;Polycom SoundPoint IP 450 VoIP phone;TRUE
TEC-PH-10002555;Technology;Nortel Meridian M5316 Digital phone;TRUE
TEC-PH-10002563;Technology;Adtran 1202752G1;TRUE
TEC-PH-10002564;Technology;OtterBox Defender Series Case - Samsung Galaxy S4;TRUE
TEC-PH-10002583;Technology;iOttie HLCRIO102 Car Mount;TRUE
TEC-PH-10002584;Technology;Samsung Galaxy S4;TRUE
TEC-PH-10002597;Technology;Xblue XB-1670-86 X16 Small Office Telephone - Titanium;TRUE
TEC-PH-10002624;Technology;Samsung Galaxy S4 Mini;TRUE
TEC-PH-10002645;Technology;LG G2;TRUE
TEC-PH-10002660;Technology;Nortel Networks T7316 E Nt8 B27;TRUE
TEC-PH-10002680;Technology;Samsung Galaxy Note 3;TRUE
TEC-PH-10002726;Technology;netTALK DUO VoIP Telephone Service;TRUE
TEC-PH-10002789;Technology;LG Exalt;TRUE
TEC-PH-10002807;Technology;Motorla HX550 Universal Bluetooth Headset;TRUE
TEC-PH-10002817;Technology;RCA ViSYS 25425RE1 Corded phone;TRUE
TEC-PH-10002824;Technology;Jabra SPEAK 410 Multidevice Speakerphone;TRUE
TEC-PH-10002834;Technology;Google Nexus 5;TRUE
TEC-PH-10002844;Technology;Speck Products Candyshell Flip Case;TRUE
TEC-PH-10002885;Technology;Apple iPhone 5;TRUE
TEC-PH-10002890;Technology;AT&T 17929 Lendline Telephone;TRUE
TEC-PH-10002922;Technology;ShoreTel ShorePhone IP 230 VoIP phone;TRUE
TEC-PH-10002923;Technology;Logitech B530 USB Headset - headset - Full size, Binaural;TRUE
TEC-PH-10003012;Technology;Nortel Meridian M3904 Professional Digital phone;TRUE
TEC-PH-10003072;Technology;Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System;TRUE
TEC-PH-10003092;Technology;Motorola L804;TRUE
TEC-PH-10003095;Technology;Samsung HM1900 Bluetooth Headset;TRUE
TEC-PH-10003171;Technology;Plantronics Encore H101 Dual Earpieces Headset;TRUE
TEC-PH-10003174;Technology;RCA ViSYS 25825 Wireless digital phone;TRUE
TEC-PH-10003187;Technology;Anker Astro Mini 3000mAh Ultra-Compact Portable Charger;TRUE
TEC-PH-10003215;Technology;Jackery Bar Premium Fast-charging Portable Charger;TRUE
TEC-PH-10003273;Technology;AT&T TR1909W;TRUE
TEC-PH-10003356;Technology;SmartStand Mobile Device Holder, Assorted Colors;TRUE
TEC-PH-10003357;Technology;Grandstream GXP2100 Mainstream Business Phone;TRUE
TEC-PH-10003437;Technology;Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with;TRUE
TEC-PH-10003442;Technology;Samsung Replacement EH64AVFWE Premium Headset;TRUE
TEC-PH-10003484;Technology;Ooma Telo VoIP Home Phone System;TRUE
TEC-PH-10003505;Technology;Geemarc AmpliPOWER60;TRUE
TEC-PH-10003535;Technology;RCA ViSYS 25423RE1 Corded phone;TRUE
TEC-PH-10003555;Technology;Motorola HK250 Universal Bluetooth Headset;TRUE
TEC-PH-10003580;Technology;Cisco IP Phone 7961G-GE VoIP phone;TRUE
TEC-PH-10003589;Technology;invisibleSHIELD by ZAGG Smudge-Free Screen Protector;TRUE
TEC-PH-10003601;Technology;Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver;TRUE
TEC-PH-10003645;Technology;Aastra 57i VoIP phone;TRUE
TEC-PH-10003655;Technology;Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4;TRUE
TEC-PH-10003691;Technology;BlackBerry Q10;TRUE
TEC-PH-10003800;Technology;i.Sound Portable Power - 8000 mAh;TRUE
TEC-PH-10003811;Technology;Jabra Supreme Plus Driver Edition Headset;TRUE
TEC-PH-10003875;Technology;KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7;TRUE
TEC-PH-10003885;Technology;Cisco SPA508G;TRUE
TEC-PH-10003931;Technology;JBL Micro Wireless Portable Bluetooth Speaker;TRUE
TEC-PH-10003963;Technology;GE 2-Jack Phone Line Splitter;TRUE
TEC-PH-10003988;Technology;LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;TRUE
TEC-PH-10004006;Technology;Panasonic KX - TS880B Telephone;TRUE
TEC-PH-10004042;Technology;ClearOne Communications CHAT 70 OC Speaker Phone;TRUE
TEC-PH-10004071;Technology;PayAnywhere Card Reader;TRUE
TEC-PH-10004080;Technology;Avaya 5410 Digital phone;TRUE
TEC-PH-10004093;Technology;Panasonic Kx-TS550;TRUE
TEC-PH-10004094;Technology;Motorola L703CM;TRUE
TEC-PH-10004100;Technology;Griffin GC17055 Auxiliary Audio Cable;TRUE
TEC-PH-10004120;Technology;AT&T 1080 Phone;TRUE
TEC-PH-10004165;Technology;Mitel MiVoice 5330e IP Phone;TRUE
TEC-PH-10004188;Technology;OtterBox Commuter Series Case - Samsung Galaxy S4;TRUE
TEC-PH-10004241;Technology;Nokia Lumia 1020;TRUE
TEC-PH-10004345;Technology;Cisco SPA 502G IP Phone;TRUE
TEC-PH-10004348;Technology;OtterBox Defender Series Case - iPhone 5c;TRUE
TEC-PH-10004389;Technology;Nokia Lumia 925;TRUE
TEC-PH-10004434;Technology;Cisco IP Phone 7961G VoIP phone - Dark gray;TRUE
TEC-PH-10004447;Technology;Toshiba IPT2010-SD IP Telephone;TRUE
TEC-PH-10004522;Technology;Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black;TRUE
TEC-PH-10004531;Technology;AT&T CL2909;TRUE
TEC-PH-10004531;Technology;OtterBox Commuter Series Case - iPhone 5 & 5s;TRUE
TEC-PH-10004536;Technology;Avaya 5420 Digital phone;TRUE
TEC-PH-10004539;Technology;Wireless Extenders zBoost YX545 SOHO Signal Booster;TRUE
TEC-PH-10004586;Technology;Wilson SignalBoost 841262 DB PRO Amplifier Kit;TRUE
TEC-PH-10004614;Technology;AT&T 841000 Phone;TRUE
TEC-PH-10004667;Technology;Cisco 8x8 Inc. 6753i IP Business Phone System;TRUE
TEC-PH-10004700;Technology;PowerGen Dual USB Car Charger;TRUE
TEC-PH-10004774;Technology;Gear Head AU3700S Headset;TRUE
TEC-PH-10004830;Technology;Pyle PRT45 Retro Home Telephone;TRUE
TEC-PH-10004833;Technology;Macally Suction Cup Mount;TRUE
TEC-PH-10004875;Technology;PNY Rapid USB Car Charger - Black;TRUE
TEC-PH-10004896;Technology;Nokia Lumia 521 (T-Mobile);TRUE
TEC-PH-10004897;Technology;Mediabridge Sport Armband iPhone 5s;TRUE
TEC-PH-10004908;Technology;Panasonic KX TS3282W Corded phone;TRUE
TEC-PH-10004912;Technology;Cisco SPA112 2 Port Phone Adapter;TRUE
TEC-PH-10004922;Technology;RCA Visys Integrated PBX 8-Line Router;TRUE
TEC-PH-10004924;Technology;"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black";TRUE
TEC-PH-10004959;Technology;Classic Ivory Antique Telephone ZL1810;TRUE
TEC-PH-10004977;Technology;GE 30524EE4;TRUE
